artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,country,continent,popularity
Harnoor,Waalian,Waalian,4hOsYVSWKWP71u3yQbcqZB,0.722,0.335,1,-9.943,1,0.136,0.0,0.0747,0.266,85.034,206118,4,IND,ASIA,76.0
The PropheC,The Lifestyle,Kina Chir,6XPmY4hIb1RGRyNuq0UBsl,0.622,0.431,11,-8.26,0,0.0293,0.0,0.088,0.365,117.919,216027,4,IND,ASIA,76.0
Various Artists,HIDDEN GEMS,MAJHE AALE,5eN1nmOe9R29OBL6soTJov,0.871,0.496,10,-9.29,1,0.0721,2.83e-05,0.0742,0.287,93.033,170323,4,IND,ASIA,77.0
AP Dhillon,Toxic,Toxic,4faDlXyZMSxEuxBdd5gDIz,0.802,0.737,9,-4.306,1,0.0432,0.0,0.0815,0.577,116.955,184103,4,IND,ASIA,75.0
B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")","Mann Bharryaa 2.0 (From ""Shershaah"")",3jf5303mzzJ96O8xFTcEn4,0.428,0.467,2,-4.904,1,0.0327,0.0,0.135,0.193,90.831,266005,4,IND,ASIA,74.0
Various Artists,"Tum Tum (From ""Enemy - Tamil"")","Tum Tum (From ""Enemy - Tamil"")",3H3x4NhR3wJh6IvRHmPvkd,0.741,0.761,8,-5.414,1,0.143,0.000607,0.126,0.912,147.047,228568,3,IND,ASIA,75.0
Various Artists,"Doobey (From ""Gehraiyaan"")","Doobey (From ""Gehraiyaan"")",7MBqVOzb8C3f0FXr2LBLiq,0.751,0.669,3,-6.532,0,0.0359,1.31e-05,0.0822,0.359,119.014,219687,4,IND,ASIA,65.0
A.R. Rahman,Mimi (Original Motion Picture Soundtrack),Param Sundari,3KeMulXbLDJBQdY5PZbGEh,0.815,0.761,4,-7.162,0,0.144,0.0,0.0272,0.82,121.999,200219,4,IND,ASIA,75.0
Alec Benjamin,Narrated For You,Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,0.652,0.557,1,-5.714,0,0.0318,0.0,0.124,0.483,150.073,169354,4,IND,ASIA,85.0
Anirudh Ravichander,"Jalabulajangu (From ""Don"")","Jalabulajangu (From ""Don"")",4HdzYTQiouB9BVYX7JOrhh,0.635,0.823,7,-5.437,0,0.153,0.0,0.0481,0.457,151.047,202608,4,IND,ASIA,73.0
Pritam,Love Aaj Kal (Original Motion Picture Soundtrack),Shayad,1smFN2CLqGROu0J0UyvDfL,0.483,0.468,8,-7.642,1,0.0341,0.0,0.152,0.319,135.864,247941,4,IND,ASIA,72.0
Tiara Andini,Tiara Andini,Merasa Indah,3Ysf0Y3iu23mrDsVh1mdu0,0.386,0.416,4,-10.543,1,0.0306,1.07e-05,0.119,0.345,122.536,220250,4,INA,ASIA,76.0
Feby Putri,Runtuh,Runtuh,6Hii26x3qDErVitnGW8QtO,0.593,0.287,3,-13.164,1,0.0289,0.000136,0.119,0.191,127.783,223974,4,INA,ASIA,79.0
Judika,Bagaimana Kalau Aku Tidak Baik Baik Saja,Bagaimana Kalau Aku Tidak Baik Baik Saja,7As3vd7OvJwyGUsZfNtHce,0.304,0.465,2,-4.765,1,0.0319,0.0,0.123,0.304,130.02,232460,4,INA,ASIA,77.0
Mahalini,Sisa Rasa,Sisa Rasa,6pmo9ha8iOPZc5lxPU9o8w,0.488,0.405,8,-6.324,0,0.0302,6.86e-06,0.108,0.152,122.049,254863,4,INA,ASIA,78.0
Justin Bieber,My World,Favorite Girl,4nTjkWK590oBDcnIxTr1mI,0.581,0.681,7,-4.469,1,0.0435,0.0,0.104,0.634,176.034,256800,4,INA,ASIA,75.0
Kaleb J,It's Only Me (Studio Version),It's Only Me - Studio Version,2CoxJRIhTKvHyFIq9FcDO5,0.602,0.298,4,-13.333,1,0.0385,0.0,0.117,0.316,119.889,203076,4,INA,ASIA,78.0
Lyodra,Lyodra,Pesan Terakhir,3FwQ3RYYEekzjEeL3jdpUZ,0.522,0.357,2,-8.579,1,0.0299,3.31e-06,0.094,0.14,120.049,261300,4,INA,ASIA,78.0
Mahalini,Melawan Restu,Melawan Restu,6shEr6AgLBDlfYlax2UzzL,0.626,0.344,7,-7.867,1,0.0318,0.0,0.0773,0.304,119.895,219896,4,INA,ASIA,77.0
Idgitaf,Takut,Takut,1qHddOZ7pwtmOsw0RmlKFx,0.527,0.24,2,-8.828,1,0.0303,0.000199,0.0818,0.217,80.128,319700,4,INA,ASIA,77.0
Last Child,Duka,Duka,5MIpcd16T59wFeqAChSYwC,0.566,0.885,0,-4.664,1,0.0355,3.75e-06,0.049,0.31,135.015,325147,4,INA,ASIA,76.0
GANGGA,Blue Jeans,Blue Jeans,4kfjA6WfgKBt7I7YKuDCkU,0.639,0.297,7,-11.18,1,0.0334,0.0839,0.18,0.292,113.989,211483,3,INA,ASIA,77.0
Hanin Dhiya,Roman Picisan,Roman Picisan,47SkuKc4Po0JInI0JTtO61,0.332,0.425,5,-5.339,1,0.0306,0.000187,0.124,0.385,136.044,301368,3,INA,ASIA,71.0
Aisha Retno,W.H.U.T,W.H.U.T,4dtmj7X21gunWoQf98hW5L,0.378,0.646,5,-5.349,0,0.0417,0.0,0.117,0.398,126.192,174000,3,INA,ASIA,76.0
Prinsa Mandagie,Sahabat Dulu (From Layangan Putus),Sahabat Dulu - From Layangan Putus,0zwz8FMlxFZXdnMHhLNvx5,0.509,0.233,2,-10.742,1,0.0284,0.000231,0.113,0.328,105.944,243443,4,INA,ASIA,72.0
Arash Buana,if u could see me cryin' in my room,if u could see me cryin' in my room,2yynRDKYqTLVTcP7FqoyVE,0.469,0.173,1,-11.396,1,0.0426,0.0,0.12,0.304,140.323,256868,4,INA,ASIA,76.0
Katy Perry,PRISM,Unconditionally,009ImBOrIUlWgla8U05RAC,0.432,0.725,7,-4.862,1,0.0431,0.0,0.208,0.353,128.902,228879,4,INA,ASIA,80.0
Noah,Taman Langit,Yang Terdalam,6HP1bbIqafhFCRwMw81c7G,0.617,0.489,11,-8.934,1,0.0363,0.00564,0.0912,0.554,137.973,199138,4,INA,ASIA,74.0
Sezairi,It's You,It's You,7rdnB5DAyPbaj51TCQRcqW,0.63,0.456,8,-8.285,1,0.0317,0.0,0.114,0.166,137.915,251440,3,INA,ASIA,79.0
Juicy Luicy,Sentimental,Lantas,1ZPVEo8RfmrEz8YAD5n6rW,0.588,0.311,8,-8.143,1,0.025,0.0,0.352,0.545,86.022,234204,4,INA,ASIA,74.0
Ricky Montgomery,Montgomery Ricky,Line Without a Hook,5NvOZCjZaGGGL597exlQWv,0.432,0.652,8,-4.969,1,0.0285,0.0,0.258,0.507,190.028,249587,3,INA,ASIA,83.0
Arsy Widianto,ArTi Untuk Cinta,Bahaya,7Df6aulkKFTjt1s84joBQW,0.635,0.388,6,-8.647,1,0.0285,0.000327,0.111,0.432,126.062,260000,4,INA,ASIA,68.0
Hivi!,Kereta Kencan,Pelangi,5BgZ1bi8xeWVxmg12RfWzv,0.549,0.256,8,-8.804,0,0.0299,0.00022,0.134,0.178,97.781,217627,4,INA,ASIA,73.0
Rizky Febian,Terlukis Indah,Terlukis Indah,5S8TtEVuFPY9XEjg2hNWHa,0.512,0.705,6,-6.051,0,0.0407,0.0,0.169,0.517,92.911,227595,4,INA,ASIA,75.0
Charlie Puth,Cheating on You,Cheating on You,0ClPIeT6MSgfSgQ9ZrJbAq,0.749,0.535,4,-6.785,1,0.0336,3.65e-05,0.0982,0.601,123.042,196607,4,INA,ASIA,81.0
Nadin Amizah,Selamat Ulang Tahun,Bertaut,630DpnzdfjdVqv2yLfPbAX,0.47,0.131,6,-13.29,1,0.0362,0.00245,0.109,0.115,118.836,315961,3,INA,ASIA,74.0
Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),OUT OUT (feat. Charli XCX & Saweetie),6Dy1jexKYriXAVG6evyUTJ,0.787,0.833,8,-4.403,1,0.0478,0.00747,0.0374,0.796,123.97,162604,4,IRL,EU,88.0
Meat Loaf,Bat Out Of Hell,Two Out of Three Ain't Bad,6zYdoGQaG0LwePeZdTWkg3,0.586,0.48,9,-9.138,1,0.0243,0.0,0.0947,0.488,79.873,324440,4,IRL,EU,61.0
Becky Hill,Only Honest On The Weekend,Remember (and David Guetta),6feiJqgHqeSvkGUzf11AYs,0.626,0.864,8,-3.12,1,0.0378,0.0,0.087,0.555,123.833,161387,4,IRL,EU,73.0
Dermot Kennedy,Without Fear,Giants,43CHdbHYdcbUWP10UFKyZ7,0.572,0.833,8,-5.291,0,0.0754,5.77e-05,0.129,0.588,158.104,177173,4,IRL,EU,70.0
Anna Zak,לך לישון,לך לישון,3fCS3m3uWUgAFm3purs15C,0.769,0.651,9,-8.138,0,0.0422,0.0,0.323,0.548,116.98,158590,4,ISR,ASIA,57.0
Narkis,הולכת איתך,הולכת איתך,26ffnwQVV4votOweWSwpeN,0.696,0.797,6,-6.031,0,0.0696,0.0,0.105,0.454,107.925,213333,4,ISR,ASIA,61.0
Static & Ben El,שבעה ירחים,אפס מאמץ,2liUMhNvpAxRNVAGnz8jNJ,0.847,0.584,9,-6.289,0,0.0458,0.0103,0.0673,0.596,140.011,200143,4,ISR,ASIA,57.0
Tuna,מזרח פרוע,היי בייב,1D8HR389yohrWVZ1yHI2bc,0.648,0.776,2,-7.552,1,0.0401,0.0,0.145,0.625,92.033,187901,4,ISR,ASIA,58.0
Odeya,אם הייתי צריכה,אם הייתי צריכה,79h6P8bV0ENtq6Vmhkpewr,0.578,0.538,1,-7.335,0,0.209,0.0,0.394,0.361,93.153,204255,4,ISR,ASIA,58.0
Agam Buhbut,באתי להציל אותך,באתי להציל אותך,6SuC1LItQ9V9SjET2EvvtD,0.785,0.501,7,-8.358,0,0.0616,0.0,0.12,0.126,101.93,187353,4,ISR,ASIA,59.0
Noa Kirel,Thought About That,Thought About That,0KqQk985HTWIkQgEABSwPP,0.822,0.629,7,-5.143,0,0.0466,0.0,0.0545,0.513,116.014,199181,4,ISR,ASIA,57.0
Jasmin Moallem,יחפים,יחפים,1lHlKCdVZ4CGbbkTuG6LfT,0.343,0.331,0,-11.067,0,0.0421,0.0,0.0896,0.154,173.65,196480,3,ISR,ASIA,57.0
Osher Cohen,רעשים,רעשים,1KszHjECoMXM3d5y31ZRVl,0.631,0.406,6,-7.263,0,0.029,0.0,0.095,0.179,111.856,220848,4,ISR,ASIA,57.0
Omer Adam,3,חצי דפוק,6jMCb4UpIBjmiKf6EwVK8u,0.903,0.465,2,-9.638,0,0.126,1.18e-05,0.109,0.27,119.981,177875,4,ISR,ASIA,60.0
Omer Adam,חורף באוטו,חורף באוטו,5STI4AAzr3uMvdpx4wUSGr,0.472,0.34,5,-10.679,0,0.057,4.06e-06,0.097,0.445,175.469,251932,4,ISR,ASIA,59.0
Marina Maximilian,ביחד,ביחד,3yyHRwblo5kk0fH9pfMP6M,0.565,0.59,1,-5.73,0,0.0838,0.0,0.265,0.272,108.111,151968,1,ISR,ASIA,52.0
Eden Ben Zaken,מה קרה,מה קרה,5j36y0eeE3I7kCBYIsKqBF,0.683,0.497,6,-8.25,0,0.0718,7.98e-06,0.0897,0.316,115.888,143793,4,ISR,ASIA,55.0
Omer Adam,קאקדילה,קאקדילה,2V4A1lYgPT5gjffHHnXwP3,0.592,0.458,2,-8.943,0,0.134,0.0,0.346,0.733,160.623,161186,3,ISR,ASIA,58.0
Eyal Golan,סוף של כל סיפור,סוף של כל סיפור,52IzyboDKO3vFCWebuDd7e,0.571,0.426,3,-8.407,0,0.0472,0.0,0.109,0.512,93.923,197234,4,ISR,ASIA,50.0
Eden Ben Zaken,פילטרים יפים,פילטרים יפים,4F5i9rkN4DBMysvhzzEHoh,0.562,0.469,6,-7.374,0,0.0316,0.0,0.0835,0.302,127.257,182578,3,ISR,ASIA,57.0
שחר סאול,דובשנייה,דובשנייה,67PF7VLcYEKKF82ziNf9Ur,0.77,0.894,7,-4.653,1,0.218,0.00238,0.3,0.671,104.993,152000,4,ISR,ASIA,48.0
Ravid Plotnik,תוך כדי תנועה,‏קורבן,2mGGqzRrPOYhgv4MSG6Fhq,0.438,0.521,9,-8.599,0,0.261,0.0,0.145,0.237,94.954,204000,4,ISR,ASIA,54.0
Ran Danker,בית משוגעים,בית משוגעים,66iaD8MCoVnBtqUhuzdglT,0.778,0.577,5,-6.766,0,0.173,2.97e-06,0.122,0.361,99.05,169848,4,ISR,ASIA,57.0
Ishay Ribo,סיבת הסיבות,סיבת הסיבות,6sADtPKtORAMZP3GQhOsHv,0.773,0.538,11,-6.298,0,0.036,4.45e-05,0.188,0.676,127.967,199710,4,ISR,ASIA,58.0
Maya Dadon,חוץ ממך,חוץ ממך,3ZT2YK7nfPXq3xCrlWkgt7,0.667,0.416,1,-8.025,0,0.0387,0.0,0.145,0.558,133.964,191078,4,ISR,ASIA,47.0
Raviv Kaner,רסיסים,רסיסים,4qAHhdpiGcbzqwjqmwuXwj,0.59,0.377,2,-7.987,1,0.0287,0.0,0.101,0.374,73.99,201190,4,ISR,ASIA,56.0
Eden Hason,מה פספסתי,מה פספסתי,2SxcL0eba2ILQpJPuBBHsG,0.719,0.528,8,-8.458,0,0.0625,6.79e-06,0.102,0.474,175.991,139875,4,ISR,ASIA,55.0
Eden Hason,אלבום 2,שקיעות אדומות,68kVzJf0STAv91tuLutuDr,0.585,0.394,6,-9.016,0,0.0321,0.0,0.119,0.345,84.018,212963,4,ISR,ASIA,45.0
Raviv Kaner,מים עמוקים,מים עמוקים,2EHfaOBfI8SCUntirG9ygB,0.673,0.407,0,-10.385,0,0.0392,2.71e-05,0.118,0.404,129.885,180000,4,ISR,ASIA,48.0
Itay Levi,הטעות הכי יפה,הטעות הכי יפה,3A9gSVar0MgHpO86WXeSW9,0.712,0.533,3,-10.301,1,0.0417,0.0,0.099,0.318,125.09,161485,4,ISR,ASIA,56.0
Avraham Tal,שבוע טוב,שבוע טוב,4Ow0gCGxYfOcyiCuZOt9mp,0.697,0.777,7,-3.472,0,0.0834,0.0,0.097,0.555,103.996,151442,4,ISR,ASIA,57.0
NOROZ,מרגיש מוגזם,מגבת באוויר,0w4e9A0KryKlPySPdyZQDC,0.687,0.894,0,-3.436,1,0.172,0.0,0.082,0.552,150.074,171200,4,ISR,ASIA,44.0
Eden Hason,לא מרגיש טוב,לא מרגיש טוב,686FdlEzrYCttdUAFByYhI,0.819,0.569,1,-6.487,0,0.0553,0.0,0.27,0.877,92.969,160000,4,ISR,ASIA,55.0
Ran Danker,השמלה החדשה שלי,השמלה החדשה שלי,0Cq5UOSrvfzJN5pUWx8Prb,0.814,0.644,7,-6.612,1,0.166,2.9e-05,0.356,0.851,114.981,172025,4,ISR,ASIA,55.0
Eden Hason,אלבום 2,מדליקה לי הכל,7rNA5Jwu23g7PaXcMwfLdq,0.681,0.691,1,-5.31,0,0.0604,0.0,0.107,0.787,127.002,204521,4,ISR,ASIA,47.0
Mergui,לא להיות לבד,לא להיות לבד,16tcNezkJ5VETVDVC4m7gj,0.558,0.9,1,-4.78,1,0.0387,0.00122,0.0421,0.966,144.973,180000,4,ISR,ASIA,37.0
Hanan Ben Ari,שמש,שמש,5e4PVtYVBu9BpJVhmQhIvS,0.485,0.42,7,-8.801,0,0.036,0.0,0.0907,0.113,124.444,238090,4,ISR,ASIA,56.0
Sick Luke,X2,SOLITE PARE (feat. tha Supreme & Sfera Ebbasta),3NbehQmQsyuN17EP7dW5mJ,0.66,0.79,9,-4.344,0,0.0537,0.0,0.299,0.556,111.071,211660,3,ITA,EU,81.0
Rkomi,TAXI DRIVER,LA CODA DEL DIAVOLO (con ELODIE),6oYcyS6salzWI1ysjEScFh,0.481,0.748,6,-6.007,0,0.356,7.77e-06,0.126,0.549,128.777,188975,4,ITA,EU,78.0
Marracash,"NOI, LORO, GLI ALTRI",∞ LOVE (feat. Guè),0HhSB4nAJpI5expWnZL199,0.726,0.828,7,-5.191,0,0.071,0.0,0.0873,0.307,125.002,218368,4,ITA,EU,55.0
BLANCO,Blu Celeste,Finché Non Mi Seppelliscono,16EJNayKtC09M0Fi7Py47s,0.727,0.833,4,-2.594,1,0.0316,0.0,0.232,0.86,130.024,168000,4,ITA,EU,79.0
Pinguini Tattici Nucleari,AHIA!,Pastello Bianco,0bKDQionn4VKcgNKbs4SWX,0.546,0.652,0,-3.852,1,0.0339,0.0,0.123,0.378,139.875,236417,4,ITA,EU,79.0
Marracash,"NOI, LORO, GLI ALTRI",CRAZY LOVE,2p5OyhSm5fS90n0Q7R3r6D,0.725,0.713,9,-5.958,0,0.0484,2.13e-05,0.104,0.392,123.003,192688,4,ITA,EU,54.0
BLANCO,MI FAI IMPAZZIRE,MI FAI IMPAZZIRE,1x3Qb8np6S1UvpSLthwEJN,0.477,0.844,11,-4.87,1,0.0458,0.0,0.137,0.203,169.941,220235,4,ITA,EU,78.0
Fedez,DISUMANO,SAPORE – with Tedua,3QdtpN3K8s2aDsX6o10KZK,0.76,0.692,5,-6.243,1,0.113,2.8e-06,0.303,0.482,125.041,195480,4,ITA,EU,77.0
Marracash,"NOI, LORO, GLI ALTRI",NEMESI (feat. BLANCO),4QBXMgfDKmmVrYEqICIPxJ,0.736,0.736,0,-7.597,0,0.0641,0.000345,0.0753,0.333,120.02,175627,4,ITA,EU,53.0
Guè,GVESVS,Veleno,5b5LAmQZx3mKmhL7PQGegi,0.793,0.772,2,-6.005,1,0.0422,3.15e-06,0.145,0.674,94.998,194107,4,ITA,EU,76.0
Salmo,FLOP,KUMITE,6yaNNYWPjkWHbh1jADEyJO,0.816,0.711,7,-4.45,0,0.121,0.0,0.103,0.775,140.062,170018,4,ITA,EU,77.0
Coez,Volare,Come nelle canzoni,0JsfWhQ2STKCqsvKse3Rgj,0.537,0.814,7,-5.855,1,0.281,0.0,0.117,0.505,175.878,212898,5,ITA,EU,68.0
Sick Luke,X2,"DREAM TEAM (feat. Pyrex, Capo Plaza, Tedua & Shiva)",1QlqHpITeEHB4EWFGqks9J,0.733,0.678,2,-6.272,1,0.376,0.0,0.139,0.305,130.069,158630,4,ITA,EU,76.0
PSICOLOGI,SUI MURI,SUI MURI,5M3SYjElWjKlD3jgONFw4w,0.422,0.477,11,-8.12,1,0.0384,0.0,0.255,0.39,76.183,181530,4,ITA,EU,75.0
BLANCO,Blu Celeste,Notti In Bianco,1PWOkqMORYdGa0OEh2GaXM,0.599,0.79,6,-3.242,1,0.0422,0.0,0.105,0.693,75.004,176400,4,ITA,EU,72.0
Rhove,LAPROVINCE #1,LAPROVINCE #1,2Z9uQAn8v8m6ZPFh4bsqY4,0.845,0.747,1,-6.239,1,0.197,1.63e-05,0.0694,0.51,105.871,158373,3,ITA,EU,67.0
LIBERATO,LIBERATO,ME STAJE APPENNENN' AMÒ,6ZeuLKwFxg10M4DhJPBjNm,0.648,0.748,9,-8.639,0,0.103,0.000103,0.44,0.122,115.042,306261,4,ITA,EU,71.0
Mecna,Bromance,La più bella,0sAroRXvF6YQqMdonRDE9e,0.753,0.705,1,-5.393,0,0.114,1.61e-06,0.114,0.613,108.007,201250,4,ITA,EU,67.0
Bresh,Angelina Jolie,Angelina Jolie,0tD4EXZRm1JGDYWtKYFLWK,0.681,0.691,4,-6.684,0,0.181,0.0,0.113,0.644,160.338,169671,4,ITA,EU,75.0
Sick Luke,X2,"FALENA (feat. Franco126, Coez & Ketama126)",3jREEhgXvvwzyCW1iGWP38,0.595,0.68,0,-5.665,0,0.0553,0.0,0.198,0.235,95.89,215016,4,ITA,EU,74.0
Rondodasosa,CHINGA (feat. Simba La Rue),CHINGA (feat. Simba La Rue),2tYczSXwMmsf5xkvGXa0wU,0.64,0.848,1,-3.544,1,0.197,0.0,0.116,0.687,132.248,184247,4,ITA,EU,66.0
Rkomi,TAXI DRIVER,NUOVO RANGE (con SFERA EBBASTA),5YSR0sWUZk7NuIbkycxndu,0.68,0.76,1,-4.866,0,0.0556,0.0,0.13,0.709,82.54,176773,4,ITA,EU,72.0
Noyz Narcos,VIRUS,CRY LATER (feat. Sfera Ebbasta & Luchè),6rY8VQS4hEgdG3OqKd9lBJ,0.703,0.885,0,-5.277,0,0.138,0.0,0.18,0.669,92.041,174620,4,ITA,EU,72.0
BLANCO,Blu Celeste,Paraocchi,40zkeKA3HRN8Nzo6kbNOCp,0.566,0.938,9,-4.387,1,0.0709,0.0,0.1,0.753,143.126,156084,4,ITA,EU,70.0
Madame,MADAME,TU MI HAI CAPITO (feat. Sfera Ebbasta),2tIyoiGw4F82z2C8zb7eZB,0.81,0.649,1,-6.11,0,0.0837,0.0,0.106,0.393,123.009,211499,4,ITA,EU,69.0
Marco Mengoni,MATERIA (TERRA),Mi Fiderò (feat. Madame),2V8AxW9KS5i60ccy7tXCP6,0.717,0.677,7,-6.913,0,0.0463,0.0,0.0948,0.613,101.021,210953,4,ITA,EU,72.0
Rhove,Shakerando,Shakerando,4EC028SvtlC25iHQSG2OIa,0.855,0.805,7,-5.651,0,0.191,0.00708,0.302,0.469,135.009,195556,4,ITA,EU,70.0
yungest Moonstar,uNa DiReZioNe giUsTa,uNa DiReZioNe giUsTa,1ktyKCzfI8hooCJP3X2yP5,0.409,0.647,10,-7.698,1,0.212,0.0,0.332,0.523,196.426,215517,4,ITA,EU,74.0
Sacky,Antipatico,Antipatico,2ie4n6tymDnMjYkN32WWLV,0.426,0.79,2,-4.072,1,0.0809,2.62e-06,0.17,0.324,146.989,151979,4,ITA,EU,69.0
Sick Luke,X2,SOGNI MATTI (feat. Leon Faun & Drast),0xD1pdwAdoa6SrBPoOyHDz,0.513,0.655,7,-5.732,1,0.278,0.0,0.208,0.297,80.589,197010,4,ITA,EU,73.0
BLANCO,Blu Celeste,Blu Celeste,0BeXxjO6mgLDzg4xA6UheO,0.688,0.442,9,-5.611,1,0.0354,0.0,0.366,0.252,116.463,206379,4,ITA,EU,74.0
Guè,GVESVS,Piango Sulla Lambo (feat. Rose Villain),7u02ZUejB2uhTw1WuFXrlf,0.639,0.825,11,-4.794,1,0.122,0.0,0.101,0.569,159.985,201749,4,ITA,EU,74.0
MACE,OBE,LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO),1uXJYnCsXy2v50y0fDEEiV,0.658,0.674,5,-6.848,0,0.0484,1.84e-05,0.147,0.164,129.914,237614,3,ITA,EU,70.0
Sick Luke,X2,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna),28PVVfLs3utC1poGA0SYQs,0.72,0.736,5,-4.646,1,0.157,1.31e-06,0.216,0.463,144.058,191496,4,ITA,EU,73.0
chiello,OCEANO PARADISO,Quanto ti vorrei,2KdcUxAJWAARnGTWmSWxwu,0.476,0.711,2,-5.769,1,0.0336,1.81e-06,0.0842,0.756,185.996,180343,4,ITA,EU,66.0
LDA,Quello che fa male,Quello che fa male,1LNWoDTDsfIt9I4WM68xEa,0.712,0.567,3,-5.244,1,0.0779,0.0,0.107,0.589,143.818,150104,4,ITA,EU,73.0
Rkomi,TAXI DRIVER,PARTIRE DA TE,4HpqJZ9YSAaVsmfNGAyl9w,0.656,0.796,11,-4.294,0,0.0437,0.0,0.36,0.699,95.009,221020,4,ITA,EU,69.0
Pinguini Tattici Nucleari,AHIA!,Scrivile Scemo,71r3UlkV7sWvUYjas5paqi,0.617,0.916,9,-3.538,1,0.0317,0.0,0.183,0.552,135.091,214926,4,ITA,EU,72.0
sangiovanni,sangiovanni,perso nel buio (con Madame),3M5rbwyOMpjb3Ge277ILVT,0.66,0.851,4,-5.39,0,0.151,0.0,0.215,0.365,100.162,170400,4,ITA,EU,62.0
Rosa Chemical,FOREVER,LONDRA,1zBr4jTyegVrBeGUgZgy7l,0.683,0.806,7,-4.348,1,0.0521,0.0,0.0618,0.522,106.018,194779,4,ITA,EU,64.0
Macaroni Empitsu,ハッピーエンドへの期待は,なんでもないよ、,5W7Y92LB4jWvu9NeEQ0GZl,0.598,0.511,4,-6.015,1,0.0423,0.0,0.0732,0.652,171.845,219253,4,JPN,ASIA,69.0
King Gnu,逆夢,逆夢,6ZiEWet0uFRwWBCEKCQ8rY,0.204,0.708,1,-5.425,1,0.0458,0.0,0.319,0.278,83.443,307667,4,JPN,ASIA,79.0
Yuuri,壱,ベテルギウス,4JK1kDUdH9RTBQrrSO1QfR,0.367,0.671,5,-4.604,1,0.0478,0.0,0.494,0.691,179.833,230600,4,JPN,ASIA,69.0
King Gnu,一途,一途,7ncPjJBktLEOpstY5JOUMK,0.5,0.964,2,-4.19,1,0.124,6.2e-05,0.0557,0.662,159.971,190607,4,JPN,ASIA,80.0
Aimer,残響散歌,残響散歌,7v8wKvNQQIxkugCFFjrkaO,0.367,0.896,11,-4.002,1,0.091,0.0,0.207,0.38,170.863,184893,4,JPN,ASIA,83.0
Yuuri,壱,ドライフラワー,4kPlQKwtPrnqLgrmmKFSlA,0.463,0.603,7,-5.464,1,0.0276,0.0,0.167,0.477,148.089,286360,4,JPN,ASIA,68.0
back number,水平線,水平線,5m1i6hq7dmRlp3c1utE48L,0.419,0.75,10,-3.546,1,0.0316,0.0,0.159,0.436,145.867,285396,4,JPN,ASIA,77.0
Fujii Kaze,Kirari Remixes (Asia Edition),きらり,51oc6MEsXTpnPn6GOw5VuP,0.746,0.764,2,-6.833,1,0.0462,0.0,0.357,0.701,116.982,231883,4,JPN,ASIA,65.0
Da-iCE,SiX,CITRUS,2IL2asrtx7XM1y8fu2RMnR,0.549,0.861,1,-2.526,1,0.0459,0.0,0.361,0.739,82.042,248653,4,JPN,ASIA,76.0
Awesome City Club,Grower,勿忘,0XZyF9lv6diMt4bxThOL0h,0.448,0.447,6,-7.161,0,0.045,0.0,0.382,0.299,78.861,251533,4,JPN,ASIA,75.0
Saucy Dog,レイジーサンデー,シンデレラボーイ,1Vqs0lXeJafYZz2sxnfB3V,0.596,0.735,9,-6.362,1,0.0332,0.0,0.269,0.524,108.106,234324,4,JPN,ASIA,75.0
Aimyon,ハート,ハート,6cvKfEw8rDcmXBslqSEC9G,0.661,0.448,6,-5.761,1,0.0522,0.0,0.0818,0.299,78.114,271280,4,JPN,ASIA,76.0
Vaundy,踊り子,踊り子,4xk70Qur2QeRmWIzWPC63V,0.718,0.475,7,-11.469,1,0.0611,0.801,0.105,0.678,157.032,230110,4,JPN,ASIA,77.0
YOASOBI,THE BOOK,群青,1zd35Y44Blc1CwwVbW3Qnk,0.725,0.853,10,-3.193,1,0.0516,0.0,0.115,0.707,134.991,248027,4,JPN,ASIA,77.0
Yuuri,壱,シャッター,19mjCzLuMHZ0Tyn3eI85bo,0.606,0.579,5,-5.582,1,0.033,0.0,0.381,0.661,149.988,248947,4,JPN,ASIA,67.0
Takaya Kawasaki,I believe in you,魔法の絨毯,3PK5ERLCyMuQ5Cb89GbZVL,0.622,0.309,10,-6.291,0,0.0481,0.0,0.122,0.571,73.897,208896,4,JPN,ASIA,75.0
YOASOBI,THE BOOK,夜に駆ける,6MCjmGYlw6mQVWRFVgBRvB,0.663,0.871,8,-5.287,1,0.03,1.8e-06,0.337,0.826,130.025,258840,4,JPN,ASIA,78.0
Official HIGE DANdism,Editorial,Cry Baby,6wDntdm888mDo458RaYjGl,0.346,0.901,1,-4.617,1,0.12,0.0,0.358,0.434,199.934,241680,4,JPN,ASIA,73.0
Ryokuoushoku Shakai,Mela!,Mela!,6IO5nn84TKArsi3cjpIqaD,0.619,0.941,8,-1.618,1,0.0584,1.73e-05,0.318,0.624,137.967,242067,4,JPN,ASIA,75.0
Hikaru Utada,BADモード,君に夢中,0oxWaHk4e669g5VHbQCflA,0.504,0.553,1,-9.163,1,0.0943,4.56e-06,0.106,0.435,171.914,257953,4,JPN,ASIA,66.0
