artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,country,continent,popularity
en,间距,间距,4U0bL1ouvksMgvXU2aKq4O,0.575,0.562,6,-7.396,1,0.0289,0.0,0.101,0.334,130.056,283969,4,TWN,ASIA,66.0
张远,嘉宾,嘉宾,1IVj6CsBbTgOEpo0W6hgwN,0.309,0.434,9,-8.88,1,0.0363,0.0,0.0896,0.427,71.585,333629,4,TWN,ASIA,68.0
瘦子E.SO,妹妹 Mei Mei,妹妹,0aue1Pz7kyJ1vLRlaCMxTx,0.829,0.723,10,-7.255,1,0.0751,0.00256,0.114,0.556,107.995,171413,4,TWN,ASIA,61.0
GAYLE,abcdefu,abcdefu,4fouWK6XVHhzl78KzQ1UjL,0.695,0.54,4,-5.692,1,0.0493,0.0,0.367,0.415,121.932,168602,4,TWN,ASIA,100.0
告五人,運氣來得若有似無,唯一 (三立/台視戲劇《戀愛是科學》插曲),19fp9nI0tq0lcBl7XoCHAb,0.485,0.103,1,-13.383,1,0.0367,5.32e-05,0.107,0.21,140.595,270761,4,TWN,ASIA,64.0
艾薇,I,失重前幸福,3SJgTyb8a7z66suw0kBZ0T,0.647,0.473,6,-6.847,0,0.0353,0.0,0.15,0.227,129.961,220963,4,TWN,ASIA,62.0
TAEYEON,Can't Control Myself,Can't Control Myself,559f8rcNNZW07wz5Rfxnfh,0.626,0.681,4,-2.979,1,0.0377,0.0,0.453,0.229,85.044,181600,4,TWN,ASIA,75.0
Ed Sheeran,=,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,0.807,0.893,11,-3.745,0,0.0347,2.79e-05,0.366,0.537,126.011,230747,4,TWN,ASIA,95.0
告五人,我肯定在幾百年前就說過愛你,披星戴月的想你,7tgzj2IqzSgUpxUhjmcF5m,0.692,0.453,9,-7.131,1,0.0299,0.000549,0.0836,0.351,99.976,349774,4,TWN,ASIA,63.0
棉子,勇气,勇气,5rY7xc2h5Imj6iFn97h8Qj,0.545,0.421,4,-7.617,1,0.0378,0.0,0.323,0.161,139.993,241711,4,TWN,ASIA,66.0
V,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",Christmas Tree,186NCtNk1tUYS7c2DxgJ7O,0.437,0.384,5,-8.384,1,0.042,2.33e-05,0.121,0.181,139.009,209947,4,TWN,ASIA,87.0
颜人中,失眠症候群,有些,3V2v19gDm4rmRkMwcgS4X2,0.685,0.535,7,-7.53,1,0.0433,0.0,0.081,0.369,125.922,229524,4,TWN,ASIA,66.0
Trash,Holy Trip!,終究還是因為愛,53yiHIP3ptxWtT4ambRcgb,0.552,0.8,10,-5.203,1,0.0587,2.22e-06,0.125,0.182,126.027,285222,4,TWN,ASIA,63.0
Tanya Chua,失物招領(電影《以年為單位的戀愛》情感主題曲),失物招領(電影《以年為單位的戀愛》情感主題曲),6arzoxKHtpm9UAgbw5jfO6,0.44,0.263,11,-10.425,1,0.0395,0.0,0.111,0.257,125.893,246232,4,TWN,ASIA,58.0
Namewee,鬼才做音樂,玻璃心,3HYsldPuR1FSOfxcKjwAvv,0.771,0.382,4,-7.541,1,0.0316,0.0,0.222,0.342,94.032,238146,4,TWN,ASIA,60.0
Waa Wei,Have A Nice Day,Have A Nice Day,0dS8gBiRyiohkB2Z45rA0V,0.711,0.845,3,-5.006,1,0.0304,0.00092,0.137,0.806,119.966,263667,4,TWN,ASIA,62.0
阿冗,與我無關,與我無關,2qlUhwv6Hqx5ZZHCucRlGF,0.612,0.374,10,-10.393,1,0.0348,0.0,0.118,0.214,123.856,240000,4,TWN,ASIA,64.0
Imagine Dragons,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,0.728,0.783,11,-4.424,0,0.266,0.0,0.434,0.555,77.011,173381,4,TWN,ASIA,98.0
WeiBird,因為是你 (原創影集《火神的眼淚》片頭曲),因為是你 - 原創影集《火神的眼淚》片頭曲,0TqOMBOKodVMnr1NgMwOt7,0.429,0.521,7,-8.402,1,0.033,6.44e-05,0.118,0.231,149.953,211420,4,TWN,ASIA,62.0
831,"想見你想見你想見你(電視劇""想見你""片尾曲)","想見你想見你想見你(電視劇""想見你""片尾曲)",69zgyr5HVKdInjeKpq1qHa,0.547,0.666,6,-5.694,1,0.0393,0.0,0.144,0.43,129.814,239795,4,TWN,ASIA,66.0
ØZI,hair tie,hair tie,2bLGJ6yOPN4fAKQkLrJYxp,0.817,0.494,8,-7.569,1,0.109,1.54e-06,0.0903,0.828,121.952,174693,4,TWN,ASIA,46.0
Vicky Chen,Am I Who I Am,炙愛 - 女聲版,3CEkc8f1UDvI7kohz3ARpA,0.407,0.497,6,-5.828,0,0.0357,0.0,0.112,0.312,152.194,181184,4,TWN,ASIA,62.0
瘦子E.SO,Outta Body靈魂出竅,CHANGE,4E5PyVOBH25CICgTURwGXM,0.737,0.519,7,-7.861,1,0.36,0.0,0.1,0.588,97.857,161633,4,TWN,ASIA,61.0
Coldplay,Music Of The Spheres,My Universe,46HNZY1i7O6jwTA7Slo2PI,0.573,0.711,1,-6.268,0,0.0406,0.0,0.328,0.47,105.006,226198,4,TWN,ASIA,87.0
Eric Chou,終於了解自由 (Deluxe),怎麼了,5cU1O9P0EDA0rPkPDykhIm,0.502,0.565,9,-7.779,1,0.0358,5.55e-05,0.156,0.253,139.926,321040,4,TWN,ASIA,64.0
EggPlantEgg,我們以後要結婚,浪流連,7a6VJHMS9ttKsj55cKC51G,0.535,0.499,0,-8.033,1,0.0397,1.31e-06,0.0768,0.162,123.593,253724,4,TWN,ASIA,62.0
Justin Bieber,Justice,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,1,0.119,0.0,0.42,0.464,90.03,198082,4,TWN,ASIA,90.0
Vicky Chen,Hold Me Tight,Hold Me Tight,18U6DzjWgoMMYg14kJxCMu,0.509,0.551,3,-4.425,1,0.0312,0.0,0.168,0.192,151.873,246316,4,TWN,ASIA,57.0
高爾宣 OSN,#osnrap,Without You,0KWnRv3wxjltYVB3MqjNd2,0.669,0.698,11,-4.613,1,0.091,0.0,0.102,0.286,80.003,175500,4,TWN,ASIA,64.0
Charlie Puth,Light Switch,Light Switch,1BSMpVGWs3v5BZKnAQziAc,0.69,0.626,6,-5.693,1,0.306,0.000335,0.0881,0.912,184.009,185681,4,TWN,ASIA,87.0
Lil Nas X,MONTERO,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,0.741,0.691,10,-7.395,0,0.0672,0.0,0.0476,0.892,150.087,212353,4,TWN,ASIA,90.0
Ronghao Li,對等關係 (feat. 張惠妹),對等關係 (feat. 張惠妹),4PMakIBWXujbe2MIsuZtOc,0.467,0.563,6,-4.294,1,0.0282,0.0,0.121,0.209,130.027,327229,4,TWN,ASIA,64.0
Kep1er,FIRST IMPACT,WA DA DA,0hQNbQKW2dDATH1ngj4TI6,0.785,0.907,10,-2.657,1,0.0938,3.11e-06,0.213,0.685,126.004,183693,4,TWN,ASIA,72.0
IVE,ELEVEN,ELEVEN,7n2FZQsaLb7ZRfRPfEeIvr,0.828,0.731,9,-3.033,1,0.111,0.0,0.048,0.587,119.978,178453,4,TWN,ASIA,88.0
告五人,我肯定在幾百年前就說過愛你,愛人錯過,27FOde2nUw0pFuj7hlPbaS,0.549,0.923,1,-3.857,1,0.0393,8.76e-05,0.14,0.498,140.045,292075,4,TWN,ASIA,62.0
Viktor Sheen,Příběhy a sny,Stíny,0J3SIAOndpL1MS2Vq2RMQ9,0.533,0.784,8,-6.578,1,0.164,0.0,0.126,0.564,92.42,172541,4,CZE,EU,67.0
Smack,Chimera Pt. 3: Snake,Další rok,5S1aHYFgkXbYTi0vDNuzZ0,0.83,0.769,1,-7.608,0,0.162,5.48e-06,0.0967,0.561,87.492,266079,4,CZE,EU,64.0
Imagine Dragons,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,0.728,0.783,11,-4.424,0,0.266,0.0,0.434,0.555,77.011,173381,4,CZE,EU,98.0
Calin,Praha/Vídeň,Praha/Vídeň,4OV1SH5qwYImh0tm04x5LD,0.778,0.449,6,-7.464,0,0.0339,0.00126,0.105,0.325,130.007,162462,4,CZE,EU,64.0
Glass Animals,Dreamland (+ Bonus Levels),Heat Waves,02MWAaffLxlfxAUY7c5dvx,0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,CZE,EU,93.0
GAYLE,abcdefu,abcdefu,4fouWK6XVHhzl78KzQ1UjL,0.695,0.54,4,-5.692,1,0.0493,0.0,0.367,0.415,121.932,168602,4,CZE,EU,100.0
The Kid LAROI,F*CK LOVE 3: OVER YOU,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,0.591,0.764,1,-5.484,1,0.0483,0.0,0.103,0.478,169.928,141806,4,CZE,EU,92.0
CA$HANOVA BULHAR,SQUADRA AZZURA,SQUADRA AZZURA,0kt6NCMhQlEkV8YCvR5dAe,0.829,0.495,11,-7.408,1,0.387,0.0,0.0957,0.596,159.945,120750,4,CZE,EU,54.0
Daniel Šafařík,Mám tě v píči!!,Mám tě v píči!!,0F8D589yeTEyhJokf2Q0eh,0.785,0.685,0,-8.227,0,0.16,0.0,0.075,0.727,94.442,165079,4,CZE,EU,59.0
Calin,"Asgard (feat. STEIN27, Ben Cristovao & KOJO)","Asgard (feat. STEIN27, Ben Cristovao & KOJO)",7EzxIpTTbiwXo151wxRimt,0.732,0.633,8,-8.059,0,0.241,0.0,0.0582,0.728,80.027,186000,4,CZE,EU,61.0
Lost Frequencies,Where Are You Now,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,6,-8.117,0,0.103,0.000411,0.172,0.262,120.966,148197,4,CZE,EU,94.0
Lil Nas X,MONTERO,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,0.741,0.691,10,-7.395,0,0.0672,0.0,0.0476,0.892,150.087,212353,4,CZE,EU,90.0
Yzomandias,Jedna Dva,Jedna Dva,1OhoBH61cFascRCK9pWTaT,0.833,0.77,9,-7.208,1,0.291,0.0,0.0778,0.695,150.008,198400,4,CZE,EU,62.0
Viktor Sheen,Příběhy a sny,Virtuální drogy,7E8LK4R9gAkSG4CD1kqvsX,0.665,0.781,10,-8.07,0,0.0722,0.0,0.107,0.201,113.991,214737,4,CZE,EU,62.0
Viktor Sheen,Příběhy a sny,Sklo,1eNZ4QVslYy7olrihCHdAx,0.743,0.49,4,-11.258,0,0.0537,0.000142,0.126,0.269,123.955,140323,4,CZE,EU,62.0
Ed Sheeran,=,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,0.807,0.893,11,-3.745,0,0.0347,2.79e-05,0.366,0.537,126.011,230747,4,CZE,EU,95.0
Ed Sheeran,=,Shivers,50nfwKoDiSYg8zOCREWAm5,0.788,0.859,2,-2.724,1,0.0856,0.0,0.0424,0.822,141.02,207853,4,CZE,EU,95.0
Adele,30,Easy On Me,46IZ0fSY2mpAiktS3KOqds,0.604,0.366,5,-7.519,1,0.0282,0.0,0.133,0.13,141.981,224695,4,CZE,EU,91.0
ACRAZE,Do It To It,Do It To It,20on25jryn53hWghthWWW3,0.854,0.806,11,-8.262,0,0.0886,0.0542,0.0703,0.637,124.927,157890,4,CZE,EU,96.0
Tiësto,The Motto,The Motto,18asYwWugKjjsihZ0YvRxO,0.754,0.763,7,-4.627,0,0.0435,2.23e-05,0.0901,0.464,117.953,164819,4,CZE,EU,92.0
BoyWithUke,Toxic,Toxic,2gQPv5jvVPqU2a9HhMNO1v,0.594,0.612,8,-6.627,0,0.363,0.0,0.461,0.687,179.629,168020,4,CZE,EU,93.0
Viktor Sheen,Příběhy a sny,Sérum,3AExPJ7KcjzpJWY2k8UAZO,0.721,0.567,6,-9.123,0,0.133,0.0,0.197,0.542,151.0,181192,4,CZE,EU,61.0
Viktor Sheen,Příběhy a sny,"Příběhy, sny",2LuBVfML3jK93lgUVF6ZjO,0.799,0.59,2,-9.287,0,0.0547,0.0,0.0923,0.221,118.015,134237,4,CZE,EU,62.0
Nik Tendo,"Jsem v pohodě, sem v prdeli.",13. komnata,302zIkWq3gT9BEorlYcgXU,0.654,0.63,0,-7.322,1,0.0472,0.0,0.234,0.135,129.949,166154,4,CZE,EU,60.0
Jaymes Young,Feel Something,Infinity,1SOClUWhOi8vHZYMz3GluK,0.671,0.673,11,-6.941,0,0.0444,5.29e-05,0.304,0.494,121.963,237720,4,CZE,EU,95.0
Elton John,The Lockdown Sessions,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,0.795,0.8,1,-6.32,1,0.0309,7.25e-05,0.0915,0.934,116.032,202735,4,CZE,EU,79.0
The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Softcore,2K7xn816oNHJZ0aVqdQsha,0.575,0.568,9,-5.509,0,0.03,0.000417,0.286,0.37,93.986,206280,4,CZE,EU,90.0
Farruko,La 167,Pepas,2B4GHvToeLTOBB4QLzW3Ni,0.762,0.766,7,-3.955,1,0.0343,6.98e-05,0.128,0.442,130.001,287120,4,CZE,EU,86.0
Yzomandias,NEROZUMÍ NÁM (2soft),NEROZUMÍ NÁM (2soft),06vtZikCncMaWYbAPl1ORo,0.747,0.729,5,-7.675,0,0.185,0.0,0.325,0.475,160.055,132000,4,CZE,EU,56.0
Smack,Chimera Pt. 3: Snake,Molotow,22dhhTdPqtoZUHk1up409K,0.859,0.561,1,-7.762,1,0.352,0.0,0.254,0.498,140.034,222857,4,CZE,EU,57.0
Olivia Rodrigo,SOUR,good 4 u,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,9,-5.044,1,0.154,0.0,0.0849,0.688,166.928,178147,4,CZE,EU,95.0
Nik Tendo,Loop,Loop,7uf6qIMpoL9ctezZgcCXnL,0.783,0.582,9,-6.533,1,0.12,0.0,0.256,0.219,140.034,192000,4,CZE,EU,59.0
Lil Nas X,MONTERO,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,0.737,0.846,1,-4.51,0,0.22,0.0,0.0486,0.546,87.981,143901,4,CZE,EU,93.0
The Neighbourhood,I Love You.,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10,-2.81,1,0.0336,0.0177,0.101,0.398,124.053,240400,4,CZE,EU,92.0
Viktor Sheen,Příběhy a sny,Nostalgie,5aD3KGpboUhCQEslpuJ6vV,0.834,0.615,6,-8.994,0,0.319,0.0,0.0805,0.775,141.922,189296,4,CZE,EU,60.0
Måneskin,Chosen,Beggin',3Wrjm47oTz2sjIgck11l5e,0.714,0.8,11,-4.808,0,0.0504,0.0,0.359,0.589,134.002,211560,4,CZE,EU,93.0
Riton,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,4cG7HUWYHBV6R6tHn1gxrl,0.824,0.862,2,-3.424,1,0.126,0.000132,0.303,0.801,122.98,169153,4,CZE,EU,88.0
Tom Odell,Long Way Down,Another Love,7jtQIBanIiJOMS6RyCx6jZ,0.442,0.538,4,-8.55,0,0.0451,2.95e-05,0.09,0.139,122.758,244360,4,CZE,EU,55.0
Calin,Podvod (Píseň k filmu Shoky & Morthy: Poslední velká akce),Podvod (Píseň k filmu Shoky & Morthy: Poslední velká akce),2Mn1UQics0dmGCMtpFeyJ8,0.707,0.456,6,-8.103,0,0.0343,5.62e-06,0.214,0.396,110.05,231273,4,CZE,EU,57.0
Viktor Sheen,Černobílej svět,Až na měsíc,3rxHQ7HeJCpiei1d6ANDPW,0.741,0.572,3,-10.405,0,0.0645,0.0,0.13,0.525,115.093,208696,4,CZE,EU,46.0
Puerto,Vďaka Ti (Acoustic Version),Vďaka Ti - Acoustic Version,0z7L3ZNiRZTsJv1vpiSHG0,0.785,0.521,4,-7.389,0,0.0438,0.0,0.0851,0.481,109.689,181741,4,CZE,EU,59.0
Yzomandias,Melanž,Rolls,0E92CGQj3E7REEC9TWqYze,0.719,0.702,2,-8.463,1,0.112,0.0,0.119,0.512,142.094,206197,4,CZE,EU,58.0
Viktor Sheen,Příběhy a sny,Lavazza,5kx4nxFLJpXVAjey3vy1dS,0.814,0.457,7,-8.682,1,0.111,4.86e-06,0.0936,0.158,120.012,220000,4,CZE,EU,58.0
Viktor Sheen,Příběhy a sny,Blessed,2sNrirJx5Se5MO2tU2lJVL,0.771,0.666,5,-7.507,0,0.159,1.45e-06,0.0909,0.737,140.03,130286,4,CZE,EU,59.0
Viktor Sheen,Příběhy a sny,Spaceship,1iCxH5udvifjp0otnwIj75,0.632,0.646,9,-6.898,0,0.0607,1.42e-06,0.194,0.398,160.013,207000,3,CZE,EU,59.0
Skwor,Sliby & Lži,Síla Starejch Vín,6qgMr9LacgnihY9IdYriMP,0.756,0.741,5,-4.813,0,0.0257,0.0,0.0759,0.762,112.911,174667,4,CZE,EU,56.0
Nik Tendo,"Jsem v pohodě, sem v prdeli.",S.P.J.D.,7wvhiIXKMCeE39WpRDnLHT,0.697,0.699,1,-7.877,1,0.247,0.0,0.122,0.298,171.978,128372,4,CZE,EU,57.0
The Weeknd,After Hours,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,9.54e-05,0.0897,0.334,171.005,200040,4,CZE,EU,93.0
Viktor Sheen,Příběhy a sny,Baby Shark,2SBGsZEVAa4gGFjthkq2pP,0.704,0.504,1,-9.121,0,0.492,0.0,0.0975,0.298,123.065,151429,3,CZE,EU,59.0
Coldplay,Music Of The Spheres,My Universe,46HNZY1i7O6jwTA7Slo2PI,0.573,0.711,1,-6.268,0,0.0406,0.0,0.328,0.47,105.006,226198,4,CZE,EU,87.0
UZI,PAPARAZZI,PAPARAZZI,6gxLEbRJlorva6uVRW4gof,0.854,0.796,9,-5.871,0,0.216,1.21e-06,0.0684,0.382,109.995,164000,4,TUR,ASIA,81.0
Cem Adrian,Kül,Kül,5NPg92vbjaGk4q9mh7MMEM,0.33,0.439,10,-9.801,0,0.041,0.000368,0.177,0.21,175.676,294532,4,TUR,ASIA,78.0
Mustafa Ceceli,Salıncak,Salıncak,2WvQPmUV1dFdm21C2ryqfo,0.781,0.634,3,-6.969,0,0.124,0.0,0.0754,0.667,97.006,167772,4,TUR,ASIA,76.0
Motive,22,KALA KAL,3NFMLi0FhAkxZNPs1UhYtB,0.651,0.594,7,-7.765,0,0.0832,0.0,0.119,0.288,97.018,159588,4,TUR,ASIA,71.0
Motive,22,MASAL,3klG6fu28FrU9nNcBNX1lv,0.471,0.59,4,-7.829,0,0.229,8.97e-05,0.186,0.392,125.672,171789,5,TUR,ASIA,70.0
Lvbel C5,10 NUMARA,10 NUMARA,6GDpxEOvaXS0nbqSrFtDAQ,0.684,0.652,11,-10.144,1,0.164,0.000236,0.0816,0.654,142.068,118565,4,TUR,ASIA,78.0
Dedublüman,Gamzedeyim Deva Bulmam,Gamzedeyim Deva Bulmam,6glvSyTo1y4WLtX0mnDq83,0.465,0.436,4,-10.541,0,0.0289,0.378,0.141,0.268,125.047,316800,4,TUR,ASIA,77.0
cakal,ANTRIKOT,ANTRIKOT,34WZIBQM7PusIDr5LtVpav,0.771,0.636,1,-8.857,1,0.358,0.0,0.291,0.524,142.979,162000,4,TUR,ASIA,73.0
Madrigal,Seni Dert Etmeler,Seni Dert Etmeler,10n66m41IGjA2ZulKPK7Ew,0.552,0.608,5,-11.211,0,0.0274,2.05e-05,0.332,0.835,88.002,188500,4,TUR,ASIA,77.0
EDIS,Arıyorum,Arıyorum,6g6MHm9u0h2Em9Xuk89eqR,0.442,0.73,8,-4.673,0,0.0755,5.24e-06,0.156,0.381,97.062,193806,4,TUR,ASIA,76.0
UZI,CINDY,CINDY,2MvIexkUblP1QdpBzKot3N,0.718,0.836,11,-4.654,1,0.317,0.0,0.0817,0.391,133.16,119206,4,TUR,ASIA,76.0
Evdeki Saat,Uzunlar,Uzunlar - V1,1vLkBVAy8ZWrqcQjYTPP3a,0.561,0.592,7,-10.41,0,0.0437,0.00264,0.0642,0.965,169.975,282353,4,TUR,ASIA,76.0
Artz,Hayrola,Hayrola,7HgEjJCh0hQ0GO7PjQvEF3,0.792,0.627,8,-7.691,0,0.172,5.48e-05,0.297,0.547,151.01,217365,4,TUR,ASIA,77.0
Motive,22,KÂR,7jPUGtOJTHPxIlWNGVqD8U,0.685,0.609,5,-6.493,1,0.108,0.000503,0.222,0.35,170.078,162353,4,TUR,ASIA,68.0
Sefo,Affettim,Affettim,3lSuzS3jEkys1ZXw4tAcRR,0.723,0.726,3,-4.838,0,0.214,0.0,0.148,0.701,174.083,199453,4,TUR,ASIA,72.0
UZI,Kan,Umrumda Değil,72t3CRd8YEFrlc3x0OVaob,0.711,0.677,6,-5.824,0,0.106,0.0,0.0853,0.177,104.957,185458,4,TUR,ASIA,76.0
Motive,22,SAVANA,4zamjWcxvLNIkiAmBEQhda,0.49,0.561,1,-9.178,1,0.286,2.3e-06,0.138,0.57,146.012,203633,4,TUR,ASIA,67.0
BEGE,BEGEFENDİ,GECELERİN DERDİ,4Y19WBq90SiLFQc6wK3LDJ,0.748,0.578,4,-7.153,0,0.0455,3.52e-05,0.102,0.443,124.968,157220,4,TUR,ASIA,39.0
Lvbel C5,ralli,ralli,7JFlVFtzAQQKXcgYRRhoKA,0.651,0.659,2,-8.456,1,0.114,0.000409,0.165,0.587,139.913,139732,4,TUR,ASIA,76.0
cakal,Mahvettim,Mahvettim,1ji6PoTBfVXqycvsXdgZgp,0.651,0.705,9,-6.187,0,0.053,0.0,0.111,0.514,141.064,156000,4,TUR,ASIA,73.0
Dolu Kadehi Ters Tut,Karanlık,Gitme,4Sng3wnol2Gb2yXgFdr9lj,0.685,0.416,9,-8.609,0,0.0317,8.73e-05,0.106,0.696,119.992,207915,4,TUR,ASIA,73.0
Lvbel C5,HONG KONG,HONG KONG,4FiDkc2woxfDbfCoSqx6pq,0.481,0.515,11,-13.273,1,0.285,1.27e-06,0.157,0.592,139.285,111902,4,TUR,ASIA,75.0
Batuflex,Dalga,Dalga,3P0WmQXWzV3yqFyfgVolrT,0.761,0.884,11,-8.464,0,0.16,0.0282,0.0744,0.722,142.057,125423,4,TUR,ASIA,76.0
Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,0.41,0.611,4,-8.271,0,0.0467,0.0,0.116,0.0899,185.727,184448,3,TUR,ASIA,88.0
Güneş,Dua,Dua,3HEfzQob3O16TIDMPC8PTx,0.776,0.727,0,-6.565,1,0.0377,0.0,0.155,0.147,100.004,178641,4,TUR,ASIA,75.0
Yüzyüzeyken Konuşuruz,Sen Varsın Diye,Sen Varsın Diye,3b8UW227uLkRDvd0w9e1Sw,0.579,0.658,2,-8.838,0,0.0297,0.00232,0.222,0.866,83.01,226307,4,TUR,ASIA,75.0
Emir Can İğrek,Kor,Kor,0XNX9BCSWvEwsdBwUTRhMh,0.655,0.472,0,-10.506,0,0.0422,0.00022,0.285,0.362,92.995,179055,4,TUR,ASIA,72.0
Motive,22,BANA GAYRET,0y07MvJpFBuMEtsa0bIeJj,0.698,0.452,0,-9.565,1,0.192,0.0,0.12,0.36,79.009,145823,4,TUR,ASIA,66.0
Mavi Gri,Dünyanın En Güzel Kızı,Dünyanın En Güzel Kızı,16wVY2lWuqBjjPrpTa6KSN,0.522,0.804,6,-7.61,0,0.0441,0.00026,0.266,0.778,159.856,217687,4,TUR,ASIA,72.0
Rei 6,Dibe İniyorum (Demo),Ah Canım Sevgilim - Demo,5kpkEb0M49YM516trGUSWS,0.471,0.227,0,-11.568,1,0.0539,0.0,0.159,0.3,116.871,190055,4,TUR,ASIA,73.0
Ben Fero,YABANİ,FERHAT YILMAZ,5LbGC2dXsjgkYc1KBnYEF8,0.681,0.468,7,-7.931,1,0.0396,1.59e-06,0.122,0.0395,115.043,119176,4,TUR,ASIA,68.0
Ayaz Erdoğan,Baba,Baba,4WVOnhv2a3vvBAzHbmdGHW,0.812,0.572,10,-8.818,0,0.0459,0.0105,0.107,0.548,137.026,215474,4,TUR,ASIA,75.0
Mavi Gri,Altüst Olmuşum,Altüst Olmuşum,2VnefbnGEWUiCLXHKOtE6x,0.505,0.689,9,-6.51,0,0.0266,2.94e-05,0.315,0.15,82.987,199834,4,TUR,ASIA,74.0
No.1,Kron1k,Yarım Kalan Sigara,0HbKbkAMK7Wnps5vpZW4j2,0.319,0.58,7,-6.59,0,0.0894,0.00254,0.483,0.211,171.718,183613,4,TUR,ASIA,70.0
Yüzyüzeyken Konuşuruz,Akustik Travma,Dinle Beni Bi',11PO9iu6PtpgL1JK4QNUEJ,0.558,0.68,9,-9.301,0,0.0476,0.905,0.107,0.542,91.967,144907,4,TUR,ASIA,74.0
Motive,22,KÜLÜ KALDI,1r0PLedFwwsxU394jUdNQ3,0.644,0.692,3,-6.43,0,0.0823,0.0,0.073,0.472,155.912,140000,4,TUR,ASIA,65.0
cakal,Lütfen,Lütfen,0Dq0YIwYRQ75rvrao5OwKn,0.634,0.785,3,-6.727,0,0.144,0.0,0.564,0.532,124.963,147840,4,TUR,ASIA,71.0
Sefo,Bilmem Mi?,Bilmem Mi?,6wbDn8NI3ygkOeDJiS0ASi,0.749,0.718,3,-6.096,0,0.0603,0.0,0.117,0.425,89.986,186707,4,TUR,ASIA,76.0
cakal,Riv Riv Riv,Riv Riv Riv,3HEv9gY3n9Fj2H5E2IoOKF,0.738,0.822,10,-4.906,0,0.0839,3.45e-06,0.381,0.614,134.114,122000,4,TUR,ASIA,70.0
İkilem,Bu Saatten Sonra,Bu Saatten Sonra,53QUjrQ8BygCTBXfIs1Beu,0.378,0.631,9,-9.049,0,0.113,0.0018,0.0975,0.451,84.221,231369,4,TUR,ASIA,72.0
Ajda Pekkan,Ajda,Bi' Tık - Sunrise Version,72ZFkAcPQ9NEnpu9TO0xcR,0.64,0.85,0,-4.922,0,0.106,0.0,0.324,0.554,156.043,218155,4,TUR,ASIA,70.0
UZI,Kan,Makina,5jvhTc0g18kwYQNUJM5C4e,0.767,0.645,5,-6.71,0,0.216,0.0,0.117,0.252,110.005,211017,4,TUR,ASIA,72.0
Imagine Dragons,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,0.728,0.783,11,-4.424,0,0.266,0.0,0.434,0.555,77.011,173381,4,TUR,ASIA,98.0
Duman,Duman 1,Dibine Kadar,5pbFyTdwtJVmZB5LXmccX4,0.437,0.923,9,-6.794,1,0.0509,2.48e-06,0.107,0.131,141.636,228507,4,TUR,ASIA,73.0
Mabel Matiz,Yaşım Çocuk,Aşk Yok Olmaktır,3UPrUZ9mJWEPjXzgF7GS8f,0.602,0.576,9,-7.824,0,0.0647,0.0,0.275,0.498,80.176,223530,4,TUR,ASIA,70.0
Burak Bulut,İçime Ata Ata,İçime Ata Ata,5rCYZ1IltI5gJ9LbxEiQDk,0.831,0.632,7,-5.604,0,0.0477,0.0,0.113,0.882,123.055,172276,4,TUR,ASIA,73.0
Motive,22,MAKARON - LÉ ORIGINAL,1Nq0FjJsVR06EYNZcyCvIG,0.526,0.542,1,-6.863,0,0.38,7.51e-05,0.128,0.308,172.014,177030,4,TUR,ASIA,64.0
Tom Odell,Long Way Down,Another Love,7jtQIBanIiJOMS6RyCx6jZ,0.442,0.538,4,-8.55,0,0.0451,2.95e-05,0.09,0.139,122.758,244360,4,TUR,ASIA,55.0
