id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,popularity
6qyKgKzVoPKuRx7piXgEPz,Der Kommissar,Basta,3EXZgGtmDGG7tzX9eKiS8A,['Basta'],['2zO0ChXwqZz3fpwXkd5v8G'],8,1,False,0.976,0.6829999999999999,4,-4.923,0,0.0453,0.148,0.0,0.105,0.852,117.991,233680,4.0,2001,2001-01-01,5
1Gb8JkbnPoeUlBM5o3lbue,Immortal,Soundscapes,6ax0ndzmRHUHqj9X9kWFo7,['Saros'],['26WAi3ADV07aViesgwXH5y'],8,1,False,0.722,0.684,7,-15.142,1,0.108,0.158,0.8290000000000001,0.114,0.271,177.99900000000005,485053,4.0,2004,2004-04-27,0
2kjQwnRQWSiyf0yerhGrsV,Perfect Blue,Perfect Blue,6YvqJDkqSJQg9Ms3XbAwEV,['Sungha Jung'],['3OpWOvjJnk86geCHrAxkHA'],8,1,False,0.46,0.235,2,-13.736,1,0.0386,0.877,0.865,0.132,0.198,89.65700000000002,194173,4.0,2010,2010-06-20,15
4bsadKYh51hQjWiolFEeNt,Come to the Party,Magnet,11epN9S16Jp6gEthnqABUr,['Pamela Luss'],['2iJdfhQu2XJHqG1MO3q3oW'],14,1,False,0.382,0.0848,3,-17.855,1,0.0463,0.972,8.99e-06,0.1169999999999999,0.0657,66.303,181360,3.0,2008,2008-06-13,0
0ZbguozwI7ytKS4DCEotPc,Lose Control,Beautiful Things,1xFCHfek4ruuQggQoeuO8u,['Elu'],['31wWNmL5vTOk1yQtu6Mmg1'],1,1,False,0.607,0.7240000000000001,4,-9.795,0,0.0347,0.0286,0.193,0.4,0.614,100.012,317387,4.0,2008,2008-08-25,0
5ggVNz70ImKL79IPwJhQod,Losing Haringey (Instrumental),A Sense of Falling: Strange Geometry Outtakes,2IDKgzjC8SWuaE6IBKlFkY,['The Clientele'],['3xZBpeXHkSjTKQIR1OeKN0'],2,1,False,0.359,0.369,5,-17.212,1,0.0321,0.203,0.955,0.3929999999999999,0.812,107.47,238841,4.0,2016,2016-05-06,0
7sdfDQV2DXjnWGxC51Vm1I,Доп,42 / 37,25gYtcgL8Aramn3gCXcZQS,['Rem Digga'],['2R1OELuSJzXjRm8lc8FjPC'],11,1,True,0.6970000000000001,0.7090000000000001,4,-9.119,0,0.0859,0.402,0.000104,0.212,0.503,98.226,193027,4.0,2016,2016-11-30,8
7glDkgOzY9Va6oRVkZErSs,"Strauss, R: Don Quixote, Op. 35: Thema - Don Quixote - The Knight of the Mournful Countenance",100 Best Rostropovich,14buJu8lvK9gdZQYrDvscR,"['Richard Strauss', 'Mstislav Rostropovich', 'Lazar Dvoskin', 'Kirill Kondrashin', 'Moscow Philharmonic Orchestra']","['6pAwHPeExeUbMd5w7Iny6D', '50hiYMhi0g77BOkkQ4zebB', '0SVvTNZZO99iYgJnaT2ILg', '1nBRaXFNbBFqcFNeB1AMg2', '5EzQdU1LSOQszQFjsYt1E0']",21,1,False,0.218,0.0162,5,-31.3,1,0.0382,0.879,0.3829999999999999,0.108,0.133,77.268,129733,4.0,2018,2018-06-22,0
60BcFmY1KNP7JiCnwz5H7G,Musha Waparara,Ngoma Yababa/Musik Moto Moto Kule America,2uqORlqLqYwpuER4Ehd94F,['DT Unique Kenzi Band'],['2cDHZdm8VyjQbzwHS6xyaG'],1,1,False,0.51,0.833,5,-8.084,1,0.0369,0.115,0.0187,0.114,0.95,164.66400000000004,524667,4.0,2009,2009-06-03,0
2Ehx6rnT5TzZnJffvC1V6G,Bless You,Livin' It Up,5uDg4xmJmo16GnGnxe2Edi,['Horace Andy'],['2ieAXAuLe6qQ3RJsqCxpoC'],9,1,False,0.75,0.7140000000000001,2,-6.027,1,0.0956,0.222,0.0,0.33,0.804,76.982,224067,4.0,2006,2006-02-01,3
55wh2enOpqD7qzZKXg41ee,Wire,Just Music Café Vol. 3 : Poolside Beats,73qgGdSfk7QzleOMgi2CeN,['Jon Hopkins'],['7yxi31szvlbwvKq9dYOmFI'],6,1,False,0.584,0.802,6,-5.595,1,0.0244,1.6899999999999994e-05,0.00133,0.2269999999999999,0.79,94.992,280853,4.0,2012,2012-09-03,0
25e7NYqFYEJFnbrRvzlrbM,Dreaming My Dreams With You,Platinum & Gold Collection,1rTwzaJ7ofDUFkbbxH3ZOb,['Cowboy Junkies'],['3CYSRCHfilgR8DSbkCMp5j'],11,1,False,0.568,0.0344,5,-27.44,1,0.0376,0.916,0.8540000000000001,0.119,0.257,107.401,270867,3.0,2003,2003-09-04,13
0yE36eRITH7cgThEKqgEkS,Another Drebin Escapade,It's Mostly Guess Work / It'll Clean You Out But It'll Leave You Hollow Inside,3M1rcRAi7ayXdxYnzt1ck9,['Haves & Thirds'],['22W0QPcLn3TFHGDTP3Zgvj'],8,1,False,0.282,0.805,11,-7.621,0,0.0757,0.00253,0.476,0.259,0.255,182.048,128026,4.0,2013,2013-02-06,0
4y961UGSlipY9RZzs7HrQ2,Era Perkins - Catalán,Cançons D'Amor I Droga,49cucMGTFwuoANCN16pte6,['Albert Pla'],['0oIls1SE66gDuk4BZObFaN'],13,1,False,0.679,0.691,4,-9.438,0,0.0551,0.606,0.00036,0.4320000000000001,0.857,155.115,233080,4.0,2003,2003-10-09,4
66xhV8oBlwHURDRtgAvcZg,Solstice,The Speed By Which We Fall,2m65RBdHIg8Iy7pqjERDtw,['Landing'],['6jrhwgDm1EcvFgDJoo8eY1'],6,1,False,0.124,0.3989999999999999,5,-10.725,1,0.0378,0.936,0.925,0.0935,0.0401,60.75899999999999,258933,4.0,2006,2006-03-17,0
0URefXl3OeQTyKSAGYXt1G,Paranimphus salutat virginem,"Early French Organ Music, Vol. 1",3YxAtTd1JdDscYRPhOgfBt,"['Loyset Compère', 'Joseph Payne']","['2jhNPQyrkPfW29fbnbEbgN', '0zMFH2LCCRkIXC6MyQF2nw']",13,1,False,0.0697,0.00557,2,-29.935,0,0.0445,0.967,0.982,0.1119999999999999,0.141,74.219,185467,4.0,1995,1995-03-13,0
48nHt5GewM2lwHM046Fmyv,Love Love Love,Ordinary Girl,5TQEa1z94lQMze80nNMIvx,['Karen Bella'],['6xb1sCK8IC4xnd6jHF6jhc'],9,1,False,0.785,0.0937,0,-12.918,1,0.0376,0.93,0.0,0.106,0.423,132.08,183853,4.0,2013,2013-04-24,0
0FD6dCsjV5gdZdHL1Lyujz,"Tie Your Dog, Sally Gal",Pine To Pine,1tJd5BB6uo4YjYYSn6ZdEQ,['Big Medicine'],['72pwcAZu6dWM000W6P0Z8Y'],14,1,False,0.667,0.62,7,-8.14,1,0.0398,0.7709999999999999,0.58,0.342,0.907,130.899,153867,4.0,2009,2009-05-15,0
2F5oyZ8xPvtbM4FXm2VyKm,Ghost Train,Hello World,3vhCYxu9x6WaPcSrIX8Zrl,['The Baudboys'],['3h5ITq5nYZ4MklHrZID7xw'],9,1,False,0.516,0.163,3,-11.512,1,0.0673,0.954,1.23e-06,0.111,0.254,96.986,227553,4.0,2009,2009-03-01,0
1ooUHegBeHNjq1ReiR18gT,Lost Highway,The Spectacular Johnny Horton,4uwL16EQuChc904kMZZT6D,['Johnny Horton'],['1bBZcz4jP7CoPlqpCFh4gz'],4,1,False,0.615,0.136,0,-15.431,1,0.0286,0.7859999999999999,0.000123,0.2239999999999999,0.23,94.85,153333,4.0,1958,1958,17
5HtQEbeYlkQtmiUY5fsXyn,The Old Ship Of Zion,Heaven's My Home 1927-1928,6s7TizlIcA6rkzaIPXFimY,"[""Allison's Sacred Harp Singers""]",['3ZvJcOhXtjsqNKhEx5MKzI'],3,1,False,0.72,0.121,6,-11.249,0,0.104,0.987,0.0,0.222,0.341,112.946,146187,4.0,2004,2004,0
4R2W1S8a5khYSlWUINsV04,Plutonian Shores,Autumn Ruins,0OkcDDgljWkm34j8PksYYg,['Blume'],['4ky35fBYrjbVpZUgnTcJl8'],7,1,False,0.635,0.835,4,-6.682,0,0.0292,0.168,0.0062299999999999,0.0889,0.607,140.004,230467,4.0,2013,2013-09-10,8
32szDkPQHYVs3kduv16Bze,Revolution/revelation (Live),"Preaching the ""End-Time"" Message",0Cp1H4mb6apSnkBoZa0ibo,['Eyehategod'],['3BRjxpDVT56Y2G5dS3xYZS'],7,1,False,0.248,0.599,6,-7.129,1,0.0469,0.0029,0.0364,0.225,0.2189999999999999,84.009,269320,4.0,2010,2010-05-20,0
1ZtpG3hiBba4I686VxpSfg,Tango Notturno,Goldstücke Von Dunja Rajter,1d1hsDSDZdmA07ZqWIacel,"['Dunja Rajter', 'Orchester Gert Wilden']","['0lK4AGZXmoHD3zDfChZamC', '7mJVaZv7ddzrcYLjVZJmxc']",3,1,False,0.425,0.53,0,-8.681000000000001,1,0.073,0.645,2.04e-06,0.3,0.644,133.922,189887,4.0,2009,2009-10-01,0
50teNwgGXSmqVAk3mfEBW4,Women of Ireland,Celtic Twilight 2,7Eh0z5RuV4mWkqcybLS6vx,['Deiseal'],['3p4kov2Q7AZeJ9rjKLV6jb'],5,1,False,0.208,0.209,0,-13.505999999999998,0,0.0422,0.972,0.8079999999999999,0.127,0.142,71.249,303267,4.0,1995,1995-08-11,25
6EXL7ufreYDuX2YYyQKyPE,Creepin',Do What Comes Naturally,1wZbh7mBLKZVVcCoDXsvi8,['Handsome Jack'],['3LnEknwFnnuoiVxCatyMtr'],2,1,False,0.512,0.657,2,-6.23,1,0.0281,0.1889999999999999,0.0169,0.0909,0.433,115.295,222760,4.0,2014,2014-10-07,8
7uJa8sdfF3eMWmNwr2CYK6,Angelos,In Search Of Angels,19op16AqCt1YYL3RaAyivG,['Tim Story'],['6S7EbdcNj5pWjBdeNU0FWc'],9,1,False,0.509,0.0583,1,-20.4,0,0.0365,0.989,0.904,0.0918,0.127,116.103,122933,4.0,1994,1994-08-02,12
0FVZJhWvIWXVDsLJKJYce0,"Theme (From ""The Chief"")",100 Greatest Tv Themes Volume 2,5FHkIJW0W2Z6Ho8Bo7Yvit,['Nigel Beaham-Powell'],['7CHblrnkoRJisUJd51Kz4s'],22,1,False,0.145,0.123,7,-20.779,1,0.0353,0.696,0.293,0.125,0.067,83.59899999999998,157000,3.0,2007,2007-11-06,0
1UiFPXJPj2JuSDdlNpZTHz,Transformation,Imaginarium,7gscEeQ0IdZ70gJepfwTfI,['Elegy'],['1YK4gCdFiXd0QbuAQrMf2W'],4,1,False,0.588,0.934,9,-9.093,1,0.0431,0.0136,0.797,0.366,0.536,137.99200000000002,473044,4.0,2013,2013-06-15,1
04Wq3WyT0QpenyIIbuT22i,God Bless the Child,Lady Day at Emerson's Bar & Grill (Original Broadway Cast Recording),22KycJ9ZnyEM295YJ2fcTE,['Audra McDonald'],['7F6surn3OpdyOzupSawyli'],14,1,False,0.482,0.325,10,-13.759,0,0.184,0.772,5.51e-05,0.773,0.358,63.981,263827,4.0,2014,2014-07-15,8
41AUoQI1n4YunSYFBVMiN4,In the Ether,A Long Way From Home,6NiKsyqG13kwfbynP2IuE1,['Black Swan Lane'],['4yTpcTQPkEjDWR0jhrlPin'],13,1,False,0.562,0.625,7,-10.465,1,0.0292,0.0131,0.000371,0.1169999999999999,0.5,115.253,144800,4.0,2009,2009-07-13,4
5eDepxhtC4hQ3Egps9wzFo,Fix My Body (Bonus Track),Loop Daddy III,5QUcGpvH1HEx2OkCo7ZaPp,['Marc Rebillet'],['72udTJKu1pGovvS9aCYGMI'],19,1,True,0.8540000000000001,0.6970000000000001,11,-5.621,0,0.118,0.000182,0.000188,0.127,0.242,106.641,54127,4.0,2020,2020-10-01,31
1pxPs3Gp2Rkn0qTehHN5o2,"Tumbando Coco, Marimba de Guatemala",La Soberana Gallito Marimba,5GH1QBowLzwaDOg69i42Ex,['Marimba Orquesta Gallito'],['39D7cYvm2ZJAIabdUsH4Mv'],13,1,False,0.8290000000000001,0.648,10,-5.964,1,0.0902,0.698,0.00139,0.11,0.6809999999999999,125.363,203333,4.0,2009,2009-03-01,5
7FRsb1ER7Y2Stx6YVtj20e,Away,The Long Way,1xys31hkNNLn8rmEXqbTNE,['Tin Cat'],['7JcBo0vgOglTxpSEuYh1SS'],10,1,False,0.226,0.831,9,-5.765,1,0.0604,0.242,7.78e-06,0.0956,0.515,186.259,158947,3.0,2008,2008-08-01,0
3aIT9cMi2j6zokqM20aRlv,O Little Town Of Bethlehem,Christmas Celebration,4CjPrmfoCwD9jLVMlNa61V,"['Tradicional', 'Winchester Cathedral Choir', 'David Hill']","['4NNTERQEP9YDVbsE7ou9p8', '4r9flR20LpjcUAz5YE0Vkz', '4Qq5rJ5mqO9DIXo2OPBWG8']",13,1,False,0.134,0.127,5,-19.69,1,0.0401,0.962,0.0098599999999999,0.115,0.2239999999999999,94.51,164907,5.0,1990,1990-10-12,1
0b8VFAXYPyLZy4TcTXm2JD,Down (The Fall),Quiet Light,4MIfSnPRDSlKxiQO8hXU7u,['Lattice'],['4zPa6mD3hHYpqM4iA70Cqf'],10,1,False,0.17,0.1669999999999999,0,-15.832,1,0.039,0.921,0.932,0.13,0.032,120.012,318453,4.0,2013,2013-07-16,0
357wMqr8pIgSAr0ZBfLEHo,Deep In The Night - Dion Timmer Remix,Deep In The Night (The Remixes),3IfOQyB1VDmsH5gpaNh22O,"['SNAILS', 'Pegboard Nerds', 'Dion Timmer']","['2yT7X3Gg2S51DHz67FAYL6', '0lLY20XpZ9yDobkbHI7u1y', '06VibSJEr3GLxLBBZhRums']",2,1,False,0.514,0.934,1,-3.752,1,0.0449,0.000139,0.000891,0.1159999999999999,0.154,149.952,202029,4.0,2017,2017-03-07,21
5MLqSNnWeUmQn24ZqIUXQw,God of This Restless Heart,We Sing as One,294QxKMSzNaSN6X5s9rtkL,['Trinity Grace Church'],['6jQSQE53QswuUbALITJSkg'],9,1,False,0.561,0.292,11,-13.315,1,0.0263,0.7709999999999999,0.0107,0.133,0.133,100.936,292347,4.0,2011,2011-09-27,5
4QrBPVq7lbkGKiUWBOPACu,Hejran Hejrani,Hejrani: Nostalgia,4S2dg8TZ1WlR9Qi5ptfSBk,['Hossein Alizadeh'],['129o0b0q8hAgjrd7jDrbhP'],7,1,False,0.461,0.0613,4,-21.781,1,0.0438,0.987,0.815,0.252,0.208,123.672,77000,3.0,1992,1992,0
3EMXRBjZVmCEcHAvFF8mHh,D-Boyz Got Love For Me,Amerikkka's Nightmare,7zOLP3fNyHcY3kKlhGhl9o,"['Spice 1', 'E-40']","['4TqmaFJYM8SvuhrunxpmT3', '3crnzLy8R4lVwaigKEOz7V']",1,1,False,0.598,0.7070000000000001,2,-7.138999999999999,1,0.291,0.0332,0.0,0.178,0.5770000000000001,172.03099999999995,304293,4.0,1994,1994-11-22,27
3lPoJiqAyfKB9QK2M20jBB,A Canvas For Your Yearning,"Air Texture, Vol. I - Compiled by bvdub and Andrew Thomas",1a80vzhcejcOI3kq0MlQbh,['Orla Wren'],['6ylQamSQ7zfHEdovZtBaqS'],1,1,False,0.29,0.252,6,-19.911,1,0.0357,0.292,0.561,0.154,0.0487,116.648,353684,4.0,2011,2011-10-31,0
4xeYKhMHlQOiXY6to1mUwV,If You Would Hear the Angels Sing,Still,69tefgyU2CHMAPdaYLHU83,"[""Elektra Women's Choir"", 'Borealis String Quartet']","['7wDwJmJZBEszFlkyW8q6Fc', '21hHfbiyVX3AmXLhsx0SmA']",10,1,False,0.376,0.247,0,-18.56900000000001,1,0.0357,0.985,0.005,0.0749,0.341,82.24600000000002,136973,1.0,2015,2015-09-19,2
5xJlXvzmtWZtS72aeHy7to,On the Brink of Wonder,Niagara Falls: A Natural Wonder,6V3erfL1UqAfFMas1kWRdT,"[""Dan Gibson's Solitudes""]",['0Wv8mXdyQifZvmp6SKXRwr'],1,1,False,0.349,0.281,0,-18.832,1,0.063,0.964,0.486,0.371,0.0376,125.85,265493,3.0,2013,2013-10-28,5
05sx4UCPwM2v9UCxB8jIcF,Forlist,Pans Skygge,77IilqfZ02h4XIKboGoTpi,['Vredehammer'],['5ket6f4XIg8c3nT5gjQ6Io'],3,1,True,0.257,0.992,7,-4.128,1,0.159,7.68e-05,0.00631,0.25,0.0428,199.851,267880,3.0,2011,2011-02-01,1
0exPtOJsDFerZ14BQ4Sknh,Gm.Slow_dance,Mixed Feelings,3DmhsBGkPNVGlAAUKGOwJh,['Yung PRH'],['5eMUoUoRTZz0bsJhE9OFco'],3,1,True,0.5710000000000001,0.3779999999999999,1,-9.454,1,0.0321,0.784,0.000123,0.0902,0.0949,80.014,288052,4.0,2019,2019-08-25,0
6hq60L8yFrFZcYRJkgOZ2i,Beautiful Your Colors,Fields & Fortresses,2hdOmE2iEpQyVi4qZpDRKO,['Anthony Retka'],['4pHaBbYExzNnErVTHZ6Ydn'],5,1,False,0.528,0.195,2,-16.837,1,0.0291,0.8270000000000001,2.62e-06,0.128,0.276,106.776,203221,4.0,2016,2016-11-18,0
3oDKA0orzNCTmrOPkZwX4q,Double Life,Alternate Reality 7,3mqtjYh1qKy5ezeEiGF2qn,['Johnny Reed'],['4PH9dIQ8v8GwLZGaYDbBvU'],7,1,False,0.665,0.45,7,-5.222,1,0.0332,0.648,0.0,0.176,0.38,130.105,159817,4.0,2019,2019-09-13,6
2yTjL93nGjSCPxsb9pFJUP,Piano Concerto No. 2: I. Allegro,Alwyn: Piano Concertos Nos. 1 and 2 - Sonata alla toccata,3Et7af5181Q5b3DwhLbj7u,"['William Alwyn', 'Peter Donohoe', 'Bournemouth Symphony Orchestra', 'James Judd']","['33yO64zQ3GSPwEC6ok4BDP', '4f0tuIEBENmmp4JnPxV7Ka', '2KuPDJp7FCpmaUy4jKcjfB', '3bRgHXc5F81fdXrdh5jpz5']",6,1,False,0.217,0.139,1,-23.427,1,0.0433,0.974,0.893,0.0883,0.0373,68.095,554800,4.0,2005,2005-01-01,0
5yh1blCxygzjtEfe7VZNPN,La Carcel De Cananea,A Toda Banda Con La Banda Degollado,1wzp1pi0DQnqihRlvltixT,['Rafael Buendia'],['76dxDsgx7R9ng7eRMHOkzq'],8,1,False,0.67,0.522,8,-6.032,1,0.0358,0.41,0.0,0.0509,0.96,96.182,266467,3.0,2003,2003-08-04,0
7mIz4PUM4kUmUZZ9FNnUZY,"Symphony No. 2 in F Major, Op. 6: II. Adagio - Presto - Adagio - Presto - Adagio",Atterberg: Symphonies Nos. 2 & 5,6J5xrqx2puuuaTWEnofXyh,"['Kurt Atterberg', 'Frankfurt Radio Symphony Orchestra', 'Ari Rasilainen']","['2MR6cssG6XCiKDbQnmerDM', '1XoXD9qLXeOBK6CtR2bbZQ', '20nTcO8JX0vI45JYSwC2Oe']",2,1,False,0.168,0.119,9,-17.156,1,0.0372,0.904,0.915,0.0552,0.0455,137.588,955880,4.0,2000,2000-01-01,4
08K6VvbrIWFtzLtkq4ZHqC,Towanda,Cryptooology,7eXfurno93y5Is6xYnPERi,['Yowie'],['5m4l4rITX9foaGMnSrhog6'],6,1,False,0.483,0.8909999999999999,0,-5.77,1,0.103,0.0197,0.867,0.318,0.4539999999999999,125.972,263347,3.0,2004,2004,3
62bWUMI5E83RTmt3uA8Anm,"Concerto No. 12 à 2 violes esgales ""L'emporte"": III. Sarabande","Sainte-Colombe: Concerts à 2 violes esgales, Vol. 1",1YaMC9WLFc07iOzNg4zQ7G,"['Monsieur de Sainte-Colombe', 'Les Voix Humaines']","['6APpGgnZqpXhUGNHvpoiC4', '3U6SCiNrEejhIQyYSTN8Bl']",8,2,False,0.358,0.0346,1,-22.91,1,0.0492,0.961,0.77,0.106,0.157,127.148,40107,3.0,2003,2003-06-01,1
1X7ZRiInNaWhTej0gtGysw,Marchons seul,À distance,41lPY1PgWiMNdxT3b1hv7f,['Marie-Chantal Toupin'],['5uMfnmb3ObrjAIi7pNySQe'],10,1,False,0.528,0.893,9,-4.231,0,0.0746,0.00912,2.1600000000000007e-05,0.433,0.564,128.004,190000,4.0,2008,2008-09-30,0
16KpqL6t6pnC8l59HD0glp,Letting Go,Elemental Journey,5tsU0cdb4o9RQcrJaNfuPp,['Sonny Landreth'],['7aHLYoLUMdcl0HiT5k0Brz'],6,1,False,0.537,0.498,0,-8.753,1,0.0232,0.207,0.527,0.311,0.297,82.008,203933,4.0,2012,2012-05-22,1
7cnM42qQEBX6rNlHnpSXdy,The Ways Of The World,The Music Of Kentucky: Early American Rural Classics 1927-37 Volume 1,5jIqvKkdvmyO1LzsrivLQ5,['W.M. Stepp'],['6MxioXvzVIJyH9REDJdcIx'],3,1,False,0.628,0.495,9,-11.43,0,0.0398,0.978,0.696,0.3329999999999999,0.937,75.282,84493,4.0,2006,2006-05-22,0
5CGdEvAwnDQ2BkhL8x1Fbz,"Waltz in E Major, Op. Posth., B. 44",Chopin: Waltzes,3zOfACoUiaStQxOPP8E5Xb,"['Frédéric Chopin', 'Ingrid Haebler']","['7y97mc3bZRFXzT2szRM4L4', '7GH65UbP1uRY9HtNvq4R9Y']",15,1,False,0.445,0.0491,0,-22.188,1,0.038,0.988,0.873,0.125,0.243,73.795,134827,4.0,1988,1988-01-01,0
43E4uUpkO2eLwl8uOw1Jtn,Your Love Is Irrelevant,Fiesta Jones,0kZyLUpvIx8toNroyKfgzw,"['Armstrong Street', 'Lil Rev']","['39dAo5LVGbJiGHlXb6IhdV', '3X2NV1EvdTUPyA81aDvpuX']",3,1,True,0.489,0.153,7,-19.994,1,0.039,0.119,0.0229,0.119,0.527,84.315,166718,4.0,2019,2019-09-20,0
0Gg8texcGyJE40aaTx4zAd,Биология (Jungle Mix),Биология,7A1brhkCBXFrMDaNXsNuD7,['VIA Gra'],['7n5zpKbOmeWWmXA1mqDc3q'],8,1,False,0.677,0.773,8,-6.584,1,0.0331,0.327,3.97e-06,0.0914,0.76,151.935,211480,4.0,2003,2003-01-01,2
40FXeRzw8556rggYuWzcOl,"Suite No. 5 in E Major, HWV 430: II. Allemande",Murray Perahia plays Handel and Scarlatti,7dZd9YTl0Fd6p9HM1a4BgX,"['George Frideric Handel', 'Murray Perahia']","['1QL7yTHrdahRMpvNtn6rI2', '4EEQIAJoeN1V30MqFFtXxB']",2,1,False,0.205,0.0747,4,-28.992,1,0.0419,0.994,0.87,0.107,0.264,149.404,120333,4.0,1997,1997-02-25,20
5l0Ivriz0tRPjOo8pPNorb,My One and Only Love,Show of Hands,2XmMcntRkg7I6sIONkgRTr,['Jim Beard'],['1vVZQ7n7b1R3o8qFZlhfw0'],11,1,False,0.413,0.0555,11,-20.966,1,0.0589,0.991,0.911,0.155,0.141,69.97399999999999,281720,4.0,2013,2013-09-10,0
2xbtKJVEAA0iBoyFYYB1UO,Poco pan,La culpa de todo la tiene Def con Dos Tributo,15fERC75LyYhQkqqrpUqBF,['Narco'],['1LtOyg9h0sJidHIFXLaICB'],8,1,False,0.635,0.95,0,-3.079,1,0.27,0.0752,0.0,0.242,0.6509999999999999,129.989,217813,5.0,2011,2011-02-15,6
72Bm3wSIl49aIUDx2RQkzs,Yuck-Sue-Yaach,TRAPLINE,6Wm9fe1INlXLzlbnXDFPA3,['Snotty Nose Rez Kids'],['16T3el1CEjX49qFA7UT2n5'],18,1,True,0.862,0.7040000000000001,11,-7.27,1,0.455,0.144,0.0,0.118,0.626,79.031,194723,4.0,2019,2019-05-10,27
7C9wfBd8qwjPlyLNuq7Ftr,"Romanian Folk Dances, Sz.56: IV. Buciumeana",Rhapsodie: 20th-Century Clarinet Classics,1DoBSUP2QXwSVB4e23lZ0T,"['Béla Bartók', 'Todd Levy', 'Jeannie Yu']","['5zyNXVd952fWOjkdGHCvPd', '1GMcOzASBe7EiBedcvaz3p', '6nERbb0nOCobCdMK8T637Z']",11,1,False,0.259,0.0527,0,-15.262,1,0.04,0.993,0.927,0.113,0.2789999999999999,77.806,90368,4.0,2016,2016-11-11,0
09JQrCI4bROzlN5pLNa2pJ,Coming Through 1999,Beneath Stars,5XTmttojmEM5FxoUxcTv9d,['Team Metlay'],['5D5ao7fNKIx8JHTZBgNu9R'],14,1,False,0.3,0.105,7,-18.884,1,0.0409999999999999,0.8059999999999999,0.95,0.1009999999999999,0.059,119.443,190160,3.0,2005,2005-05-10,0
6sIgW23tTmvheR0NkESLb3,淚,來自心海的消息,4idxgXqQY0hQiSaOfVe97c,['Tracy Huang'],['2P0OwKbtNXwKNEVLh4enPA'],4,1,False,0.25,0.0436,8,-18.593,1,0.039,0.792,8.47e-06,0.109,0.0394,114.719,210773,4.0,1986,1986-01-30,1
6WSEU3nYFBURDiMln6J1Cr,The Rising Of The Moon,Ain't It Grand Boys: Unissued Gems Of The Clancy Brothers With Tommy Makem (with Tommy Makem),23SC7ew3i99FyMX4VMq8f2,"['The Clancy Brothers', 'Tommy Makem']","['4qWTqOdDnH56Qak9UjmpKz', '3oehGAh6rLM6LFdzM7E7zM']",6,1,False,0.6459999999999999,0.376,0,-17.305,1,0.483,0.8690000000000001,0.000665,0.7390000000000001,0.76,103.407,140467,4.0,1995,1995-02-28,2
0JJuwvEBFd4Jb9SgzH0aGO,Pueblo Mio,Va Por Chiapas,6MHXHB3MJpigaSzcTzyMjY,['Los Nakos'],['0fBhtFTO53yIr08FU7qDQT'],6,1,False,0.408,0.353,0,-10.731,1,0.0292,0.8079999999999999,0.00386,0.0852,0.373,157.82399999999996,174440,4.0,1998,1998-02-13,1
7unCpO6f6BmWCWVSqeU6Ck,Nocturno a un Diputado - En Vivo,"Que Cante Oscar Chávez Parodias Políticas y Otras Yerbas, Vol. 1 (En Vivo)",4M6cZ0Y5axSpckEhoY5WsI,"['Óscar Chávez', 'Guillermo Velázquez y Los Leones de la Sierra de Xichú']","['4QHjJWgPhculd31AHEsjOb', '0MbRQONR7bO5Q4kbvmimt4']",9,1,False,0.4029999999999999,0.2769999999999999,0,-12.169,1,0.0437,0.344,3.85e-05,0.247,0.5329999999999999,178.264,213387,4.0,1989,1989-10-01,2
4MX9paPzopbn2JjySAQCHB,Find Love,Bitch Get Fit,2QKlbx0dAgWLl1ocJ3fBS5,['NLX'],['6ut0CaFiooqvzCcGOsajhC'],15,1,False,0.698,0.78,0,-6.754,0,0.0386,0.146,0.643,0.1169999999999999,0.142,122.948,350981,4.0,2009,2009-05-03,10
1tv5wn0Nq29Gv4EdKm1JA2,I Don't Need Her,Super Hits,5FfkiNcXAvagExRCLd8nn4,['The Outfield'],['1zxDewzd2j1ZdSBGaYcr0y'],7,1,False,0.446,0.861,9,-7.18,1,0.0939,0.0367,0.0,0.0769,0.595,122.937,232227,4.0,1985,1985,20
74yInVqURu3kSNZhgirgy2,Baby Come Back - Single Version,NOW That's What I Call Yacht Rock,79gyMHtWgzn2u9LynyNxjc,['Player'],['0fgtHVpOPfXb07S8Jx443z'],6,1,False,0.643,0.599,5,-10.207,0,0.0776,0.0559999999999999,1.31e-05,0.177,0.542,156.274,252267,4.0,2019,2019-08-02,12
2kc5gZ1zhr1o02lyhsJzGs,Blue Cheese,CANDYLAND,4dtGelCsI3YnHM2IPcN0Tl,['10an'],['0HwoxRrJuqhgbbjhUiBh9P'],5,1,True,0.748,0.718,4,-8.716000000000001,0,0.246,0.105,0.0937,0.107,0.317,160.071,144000,4.0,2020,2020-11-19,27
0Bhfp22euE2j1WjiHTGIdO,"Piano Sonata No. 16 in B flat major, K. 570: Adagio",Mozart: The Most Beautiful Melodies,07ZWH3RFfBddNBUnBvwGB3,['Royal Philharmonic Orchestra'],['0MvSBMGRQJY3mRwIbJsqF1'],4,2,False,0.405,0.0137,3,-35.946,1,0.0677,0.995,0.928,0.0884,0.291,96.579,383040,4.0,2003,2003-01-28,0
